"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"7589439" 1 1 137 34 0 0.693147180559945 9.08091482453572 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 9.08091482453572 0 0 0 0 9.08091482453572 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U2" "X2" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"243191" 1 1 248 46 1.38629436111989 4.89783979995091 12.0846448508018 0 9.76330552193627 0 0 1 71866 4.89783979995091 2.484906649788 3.8286413964891 0 9.76330552193627 1 10.9161061280373 3 1 11.5285428758653 2 11.2326558522339 11 0 12.7324300246829 11.6778125880826 0 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E0" "G1" "F0" "L1" "H1" "A1" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"3462789" 1 1 67 29 0.693147180559945 2.484906649788 11.7146002016688 0 0 0 0 1 20118 2.30258509299405 2.70805020110221 3.61091791264422 9.54688403461792 0 0 0 3 2 11.546118432326 1 9.85066677635255 8 0 11.8713758319124 0 0 "Sfem" "Fcou" "Pint" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q2" "O1" "M1" "T2" "D1" "B1" "J0" "I2" "Cnon"
"451145" 1 0 198 49 0 0 0 0 0 0 0 1 485 0 3.71357206670431 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0 6.61873898351722 6.21660610108486 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R2" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"1961294" 0 1 186 60 0 0 5.48479693349065 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 5.48479693349065 0 0 5.48479693349065 0 0 "Sfem" "Fseu" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"3348053" 0 0 97 25 0.693147180559945 2.19722457733622 8.99193557500915 0 0 0 0 1 3938 2.19722457733622 2.77258872223978 3.76120011569356 0 0 0 0 2 1 8.97853441008332 1 4.68213122712422 29 1 9.48963738789352 0 2.07944154167984 "Shom" "Fseu" "Psan" "K0" "V0" "U2" "X1" "Y1" "R1" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q1" "O1" "M1" "T1" "D2" "B2" "J1" "I1" "Cnon"
"5078778" 0 1 11 33 0 0 8.42354163533478 0 0 0 0 1 100 0 2.77258872223978 1.6094379124341 0 0 0 0 1 1 8.42354163533478 0 0 0 0 8.42354163533478 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D2" "B0" "J0" "I0" "Cnon"
"944782" 1 1 158 56 1.6094379124341 2.77258872223978 9.81820195825377 2.89037175789616 10.0715834020661 10.0715834020661 0 1 13992 2.70805020110221 2.77258872223978 3.58351893845611 0 0 0 0 1 1 9.81820195825377 0 0 14 0 10.2051095117216 0 0 "Sfem" "Fcou" "Pint" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O2" "M1" "T1" "D2" "B1" "J0" "I1" "Coui"
"5045520" 1 1 24 46 0 0 7.06133436691044 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 7.06133436691044 0 0 7.06133436691044 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"982301" 0 1 63 45 1.09861228866811 2.70805020110221 8.50126704086598 0 0 0 0 1 -920 2.70805020110221 2.63905732961526 3.3322045101752 0 0 0 0 1 0 0 1 8.50126704086598 7 0 8.73873546136347 0 4.06044301054642 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O2" "M1" "T1" "D0" "B1" "J2" "I0" "Cnon"
"259018" 1 0 216 51 0.693147180559945 3.09104245335832 11.1734025798491 2.99573227355399 12.6795608216846 0 0 1 4803 3.09104245335832 2.63905732961526 4.27666611901606 0 12.6795608216846 0 0 4 1 0 3 11.1734025798491 33 0 11.2946575086028 0 1.38629436111989 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A2" "R2" "Q1" "O1" "M2" "T2" "D0" "B2" "J1" "I2" "Cnon"
"1970765" 1 0 94 50 2.63905732961526 5.4971682252932 13.0227220316274 1.09861228866811 10.8407566907955 0 10.8407566907955 2 39226 5.4971682252932 2.484906649788 4.48863636973214 0 0 1 11.8172065090774 4 1 7.74975340627444 2 12.9526966099286 0 0 14.0274151885499 13.459815134139 2.19722457733622 "Shom" "Fcou" "Pcad" "K1" "V1" "U2" "X1" "Y2" "R0" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q2" "O2" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"153009" 0 0 213 43 0.693147180559945 3.85014760171006 10.4913019948302 0 0 0 0 1 63895 3.85014760171006 2.484906649788 3.63758615972639 10.5158313194925 0 0 0 2 1 8.764209507142 1 10.2955634235253 21 0 11.3755122621456 0 0 "Shom" "Fseu" "Pint" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A1" "R2" "Q2" "O1" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"1163558" 0 0 132 51 0.693147180559945 4.74493212836325 0 3.76120011569356 13.265476220973 0 0 1 192261 4.74493212836325 2.70805020110221 4.45434729625351 12.4818124420228 13.265476220973 0 0 0 0 0 0 0 42 1 12.3989961360196 10.9789165057486 2.30258509299405 "Shom" "Fseu" "Pint" "K0" "V0" "U0" "X0" "Y0" "R1" "N1" "E1" "G1" "F1" "L1" "H1" "A2" "R1" "Q2" "O1" "M2" "T0" "D1" "B2" "J1" "I2" "Coui"
"2560564" 1 1 88 36 0.693147180559945 1.6094379124341 0 0 7.67461749736436 7.67461749736436 0 1 -2817 1.6094379124341 2.63905732961526 3.04452243772342 0 0 0 0 0 0 0 0 0 12 0 0 0 4.51085950651685 "Sfem" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R1" "Q0" "O1" "M0" "T0" "D0" "B1" "J2" "I0" "Cnon"
"3840063" 1 0 304 58 0.693147180559945 1.38629436111989 0 0 7.21229446850034 7.21229446850034 0 1 -1690 1.38629436111989 2.77258872223978 2.30258509299405 0 0 0 0 0 0 0 0 0 0 0 0 0 4.36944785246702 "Shom" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A2" "R2" "Q0" "O1" "M0" "T0" "D2" "B0" "J2" "I0" "Cnon"
"3251390" 0 0 199 40 0.693147180559945 3.13549421592915 13.4514570305363 1.38629436111989 10.5486255139097 0 10.5486255139097 1 21615 2.99573227355399 2.77258872223978 2.56494935746154 0 0 2 13.0511702299417 9 2 12.5285437507298 1 10.3761127424868 0 0 14.2793194141631 13.6451551207377 0 "Shom" "Fseu" "Pint" "K0" "V1" "U2" "X2" "Y1" "R0" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q2" "O1" "M2" "T2" "D2" "B0" "J0" "I2" "Coui"
"2649530" 0 1 55 50 0.693147180559945 2.89037175789616 11.7539010758357 0 0 0 0 1 4180 2.89037175789616 2.63905732961526 3.36729582998647 0 0 0 0 2 1 11.3995103759305 1 10.5446043250017 10 0 11.7942398063875 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O1" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"5084316" 0 0 3 41 0.693147180559945 1.6094379124341 0 0 12.345838935722 0 0 1 7409 1.6094379124341 2.99573227355399 1.94591014905531 0 12.345838935722 0 0 0 0 0 0 0 0 0 9.51789859843275 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L1" "H0" "A1" "R0" "Q1" "O1" "M0" "T0" "D2" "B0" "J0" "I1" "Coui"
"2246945" 1 0 133 38 1.09861228866811 3.17805383034795 7.55013534248843 1.6094379124341 10.7032444681543 0 10.7032444681543 1 -4294 3.13549421592915 2.77258872223978 4.36944785246702 0 0 0 0 2 1 7.49609734517596 1 4.61512051684126 41 0 8.63355299253243 0 4.4188406077966 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R1" "Q0" "O2" "M2" "T1" "D2" "B2" "J2" "I0" "Coui"
"2743867" 0 1 116 28 0 2.07944154167984 11.3991854950973 0 0 0 0 2 6263 2.07944154167984 2.63905732961526 2.77258872223978 0 0 0 0 4 1 10.2744992325749 3 11.006523376264 1 0 11.5095798747191 0 0 "Sfem" "Fseu" "Psan" "K1" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q1" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"3444017" 0 0 152 31 0 2.30258509299405 10.8237902258001 2.56494935746154 10.8030999713575 9.40302471580568 10.5199966398067 1 -8161 2.30258509299405 2.63905732961526 3.73766961828337 0 0 0 0 4 2 10.8162320037836 2 5.93753620508243 22 0 10.8237902258001 0 4.4188406077966 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q0" "O0" "M1" "T2" "D0" "B2" "J2" "I1" "Cnon"
"2741219" 1 0 262 40 2.07944154167984 3.80666248977032 11.985145386425 1.94591014905531 12.7884670203549 0 0 3 4669 3.52636052461616 2.63905732961526 4.40671924726425 10.9836133474242 12.7884670203549 1 9.00282407654767 3 1 11.7750897094351 2 10.3216056067676 9 0 12.1316238460707 9.07658038179666 3.61091791264422 "Shom" "Fcou" "Pint" "K1" "V1" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A1" "R2" "Q1" "O2" "M2" "T2" "D0" "B2" "J2" "I2" "Cnon"
"859357" 1 0 71 42 1.38629436111989 2.94443897916644 0 0 0 0 0 1 7258 2.94443897916644 2.63905732961526 3.58351893845611 0 0 0 0 0 0 0 0 0 14 0 8.92651750985012 6.62007320653036 3.25809653802148 "Shom" "Fcou" "Pouv" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R0" "Q1" "O2" "M1" "T0" "D0" "B1" "J2" "I0" "Cnon"
"7504942" 1 0 22 42 1.09861228866811 2.07944154167984 4.61512051684126 2.77258872223978 10.1745828213835 10.1745828213835 0 1 -677 2.07944154167984 2.70805020110221 2.77258872223978 10.3735224312936 0 0 0 1 0 0 1 4.61512051684126 0 0 4.61512051684126 0 3.89182029811063 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R0" "Q0" "O2" "M1" "T0" "D1" "B1" "J2" "I0" "Cnon"
"1146476" 1 0 230 46 1.09861228866811 3.09104245335832 10.950490707471 0 0 0 0 1 2965 3.09104245335832 2.484906649788 3.55534806148941 11.9223892344321 0 0 0 3 2 10.948734225603 1 4.61512051684126 16 0 11.1086047018495 9.04793908261736 1.6094379124341 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R2" "Q1" "O2" "M2" "T2" "D0" "B1" "J1" "I1" "Coui"
"1054710" 1 0 -2 56 1.09861228866811 3.13549421592915 0 0 0 0 0 1 53391 3.13549421592915 2.77258872223978 2.07944154167984 0 0 0 0 0 0 0 0 0 0 1 10.7820556485786 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T0" "D2" "B0" "J0" "I1" "Coui"
"5094396" 1 1 5 27 0 0 0 0 0 0 0 1 -52 0 3.36729582998647 0.693147180559945 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83321334405622 "Sfem" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J2" "I0" "Cnon"
"5096539" 0 0 4 40 0.693147180559945 2.56494935746154 0 2.56494935746154 10.2732218506885 6.18001665365257 10.2564305413852 1 5143 2.56494935746154 2.63905732961526 3.63758615972639 11.4349747342529 0 0 0 0 0 0 0 0 16 0 0 0 3.13549421592915 "Shom" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R0" "Q1" "O1" "M1" "T0" "D0" "B2" "J2" "I0" "Cnon"
"5096908" 0 1 4 19 1.09861228866811 0.693147180559945 0 0 0 0 0 1 418 0.693147180559945 2.63905732961526 2.39789527279837 9.92822894442457 0 0 0 0 0 0 0 0 0 1 7.34471905414967 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q0" "O2" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"1254973" 1 0 152 47 0.693147180559945 3.55534806148941 11.2098183695156 4.04305126783455 13.1066200997884 10.0276060323725 9.33838172185707 1 -10962 3.55534806148941 2.56494935746154 4.04305126783455 0 13.0350239466109 1 10.2895319604047 3 2 11.2060605731017 1 5.62762111369064 17 0 11.5451409293326 10.2895319604047 4.43081679884331 "Shom" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R1" "Q0" "O1" "M2" "T2" "D0" "B2" "J2" "I2" "Coui"
"2743596" 1 1 167 42 0.693147180559945 2.83321334405622 11.8820653971415 0 0 0 0 2 6595 2.70805020110221 2.63905732961526 3.2188758248682 0 0 1 11.1692795590009 2 1 11.64963056605 1 10.3089859934221 12 0 12.3316827474067 11.1991321074213 0 "Sfem" "Fcou" "Pemp" "K1" "V1" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O1" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"5051381" 0 0 22 42 0.693147180559945 2.30258509299405 0 0 7.85399308722424 7.85399308722424 0 1 704 2.19722457733622 2.63905732961526 3.49650756146648 0 0 0 0 1 1 0 0 0 0 1 6.35437004079735 0 3.87120101090789 "Shom" "Fseu" "Pouv" "K0" "V0" "U1" "X1" "Y0" "R0" "N1" "E0" "G1" "F0" "L0" "H0" "A1" "R0" "Q0" "O1" "M1" "T0" "D0" "B1" "J2" "I0" "Cnon"
"1322982" 1 0 316 65 1.09861228866811 3.58351893845611 10.2410306441588 1.94591014905531 9.4069756634096 0 0 1 9529 3.58351893845611 2.63905732961526 4.33073334028633 0 9.4069756634096 1 11.3399758539753 4 2 9.69836808706617 2 9.37075709338209 17 0 12.3968458860139 11.7104968169711 1.6094379124341 "Shom" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H1" "A2" "R2" "Q2" "O2" "M2" "T1" "D0" "B2" "J1" "I2" "Cnon"
"743640" 0 1 229 46 0 0 4.76217393479776 0 0 0 0 1 1134 0 3.36729582998647 0.693147180559945 0 0 0 0 1 0 0 1 4.76217393479776 0 0 6.45990445437753 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q0" "O0" "M0" "T1" "D2" "B0" "J0" "I0" "Cnon"
"1431055" 1 0 97 45 0 0 5.25749537202778 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 5.25749537202778 0 0 5.25749537202778 0 0 "Shom" "Fcou" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"5074279" 1 0 2 51 1.09861228866811 0.693147180559945 0 0 0 0 0 1 1700 0.693147180559945 2.39789527279837 1.38629436111989 11.3385839825165 0 0 0 0 0 0 0 0 0 0 8.04205641005875 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R0" "Q1" "O2" "M0" "T0" "D0" "B0" "J0" "I0" "Coui"
"7505023" 1 0 29 47 0 2.89037175789616 12.8402126455101 0 0 0 0 1 0 0 0 0 0 0 1 13.362905098996 1 0 0 1 12.8402126455101 0 0 13.8284741661161 13.362905098996 0 "Shom" "Fcou" "Pint" "K0" "V1" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R0" "Q0" "O0" "M1" "T2" "D0" "B0" "J0" "I2" "Coui"
"5022164" 1 1 33 59 0 0.693147180559945 11.6276727863941 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 11.626691554602 1 4.70953020131233 0 0 11.6276727863941 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U2" "X1" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T2" "D0" "B0" "J0" "I2" "Cnon"
"982023" 0 1 69 27 0 0 0 0 0 0 0 1 5216 0 3.80666248977032 0.693147180559945 0 0 0 0 0 0 0 0 0 1 0 7.22183582528845 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"803789" 1 0 142 55 0.693147180559945 3.8286413964891 0 0 0 0 0 1 32731 3.8286413964891 2.70805020110221 3.61091791264422 11.6518261670192 0 0 0 0 0 0 0 0 8 0 10.1566946330647 5.30330490805908 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R1" "Q2" "O1" "M2" "T0" "D1" "B1" "J0" "I1" "Coui"
"162538" 0 1 136 39 0 2.94443897916644 10.7689269975862 0 0 0 0 1 2772 2.94443897916644 2.63905732961526 4.14313472639153 0 0 1 10.3299310670295 3 2 10.6128525111189 1 8.83462822201737 26 0 11.3718917141895 10.3828225092107 1.38629436111989 "Sfem" "Fseu" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q1" "O0" "M1" "T2" "D0" "B2" "J1" "I2" "Cnon"
"1332683" 1 0 90 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"7567726" 1 1 23 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"1333915" 1 1 167 47 0 2.99573227355399 11.673793532545 0 0 0 0 1 3544 2.94443897916644 2.70805020110221 3.61091791264422 9.61587214452889 0 1 11.7080480709346 3 1 11.1718988729993 2 10.743976570994 16 0 12.3997173528053 11.7080480709346 1.38629436111989 "Sfem" "Fcou" "Pcad" "K0" "V1" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R1" "Q1" "O0" "M1" "T2" "D1" "B1" "J1" "I2" "Cnon"
"2643515" 1 0 185 55 0 0.693147180559945 9.54945197953433 0 0 0 0 1 993 0 5.03043792139244 0 0 0 0 0 1 0 0 1 9.54945197953433 0 0 10.2760506093017 9.54688403461792 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R2" "Q0" "O0" "M0" "T1" "D2" "B0" "J0" "I1" "Cnon"
"445266" 1 0 258 59 0 3.2188758248682 5.80814248998044 0 0 0 0 1 -1289 3.2188758248682 2.63905732961526 4.36944785246702 9.88333586432528 0 0 0 1 0 0 1 5.80814248998044 48 0 8.26359043261732 6.31173480915291 4.06044301054642 "Shom" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q0" "O0" "M2" "T1" "D0" "B2" "J2" "I0" "Cnon"
"2540740" 1 1 325 64 0.693147180559945 3.04452243772342 10.6707909183732 0 0 0 0 1 7973 3.04452243772342 2.63905732961526 3.63758615972639 0 0 0 0 3 1 9.69695526702712 2 10.1966048274778 0 0 10.84302595113 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q2" "O1" "M1" "T2" "D0" "B2" "J0" "I1" "Cnon"
"5094432" 0 1 5 54 0 2.56494935746154 10.8553384598088 0 0 0 0 1 3063 2.56494935746154 2.63905732961526 3.63758615972639 0 0 0 0 2 0 0 2 10.8553384598088 0 1 10.9404549073798 0 0 "Sfem" "Fseu" "Pint" "K0" "V0" "U2" "X0" "Y2" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O0" "M1" "T2" "D0" "B2" "J0" "I1" "Cnon"
"2245512" 0 1 189 57 0.693147180559945 1.38629436111989 0 0 0 0 0 1 1352 1.38629436111989 2.63905732961526 2.83321334405622 0 0 0 0 1 1 0 0 0 0 1 5.64544689764324 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q0" "O1" "M0" "T0" "D0" "B1" "J0" "I0" "Cnon"
"5019602" 0 0 23 40 0.693147180559945 0.693147180559945 0 4.0943445622221 10.8535804978187 0 10.8535804978187 1 388 0.693147180559945 3.13549421592915 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0 5.44673737166631 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J0" "I0" "Coui"
"1940826" 1 0 300 53 1.09861228866811 3.17805383034795 10.3089859934221 2.19722457733622 11.6697240645331 0 0 1 6444 3.17805383034795 2.63905732961526 3.91202300542815 0 11.6697240645331 0 0 1 0 0 1 10.3089859934221 0 1 10.6025671017492 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E1" "G1" "F0" "L1" "H0" "A2" "R2" "Q1" "O2" "M2" "T1" "D0" "B2" "J0" "I1" "Cnon"
"3901483" 0 0 162 33 0 3.13549421592915 9.69910441893965 0 0 0 0 1 8192 2.99573227355399 2.70805020110221 3.87120101090789 0 0 0 0 1 0 0 1 9.69910441893965 23 0 9.70063670448968 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R1" "Q2" "O0" "M2" "T1" "D1" "B2" "J0" "I1" "Coui"
"2246052" 1 0 170 38 0.693147180559945 2.484906649788 8.81818627792769 3.04452243772342 10.5500147124608 10.5500147124608 0 1 5018 2.484906649788 2.77258872223978 3.17805383034795 0 0 0 0 1 0 0 1 8.81818627792769 1 0 8.81818627792769 0 1.79175946922805 "Shom" "Fcou" "Pouv" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R1" "Q1" "O1" "M1" "T1" "D2" "B1" "J1" "I0" "Cnon"
"2845006" 1 1 197 58 1.09861228866811 3.49650756146648 11.4331135639921 1.79175946922805 11.7499166931039 0 11.7499166931039 1 28136 3.46573590279973 2.63905732961526 4.45434729625351 0 0 0 0 1 0 0 1 11.4331135639921 42 0 11.6627496561714 0 3.43398720448515 "Sfem" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R2" "Q2" "O2" "M2" "T2" "D0" "B2" "J2" "I2" "Cnon"
"2848485" 0 1 117 43 1.79175946922805 4.12713438504509 10.552081829047 2.19722457733622 12.405656841875 9.79154989929526 10.8285001382222 2 42430 4.11087386417331 2.63905732961526 4.23410650459726 0 12.0774491892582 0 0 3 2 10.5487566528516 1 4.85203026391962 18 0 10.6518092358407 0 4.40671924726425 "Sfem" "Fseu" "Pcad" "K1" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A1" "R1" "Q2" "O2" "M2" "T2" "D0" "B2" "J2" "I1" "Cnon"
"342140" 1 0 161 53 0.693147180559945 2.39789527279837 5.48479693349065 2.39789527279837 10.3410002726131 7.86480400332846 10.2532285118719 1 1443 2.39789527279837 2.70805020110221 3.04452243772342 0 0 1 9.81694879111889 2 0 0 2 5.48479693349065 1 0 9.82994864920126 9.81694879111889 3.58351893845611 "Shom" "Fcou" "Pouv" "K0" "V1" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q0" "O1" "M1" "T1" "D1" "B1" "J2" "I1" "Cnon"
"860318" 0 0 62 24 0 2.39789527279837 0 2.19722457733622 8.63817111796914 8.63817111796914 0 1 1309 2.39789527279837 2.63905732961526 3.91202300542815 0 0 0 0 0 0 0 0 0 22 0 7.81439963380449 0 3.68887945411394 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M1" "T0" "D0" "B2" "J2" "I0" "Cnon"
